manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,is_electric,engine_capacity_bin,car_age,car_age_group,year_bin,price_category,mileage_category,total_features,luxury_score
Opel,Astra,mechanical,white,423000,1995,diesel,False,diesel,1.7,universal,False,used,front,1400.0,False,Минская обл.,3,3,True,False,False,False,False,False,False,False,False,False,63,False,1.5-2.0l,24,21-25,1991–1995,Budget,Very High,1,1
Opel,Corsa,mechanical,black,279000,2000,petrol,False,gasoline,1.0,hatchback,False,used,front,1700.0,False,Минская обл.,3,1,False,False,False,False,False,False,False,False,False,True,61,False,<1.5l,19,16-20,1996–2000,Budget,High,1,1
Opel,Zafira,mechanical,silver,277701,2007,diesel,False,diesel,1.9,minivan,False,used,front,6780.0,True,Минская обл.,12,1,False,True,False,False,False,False,True,False,False,False,61,False,1.5-2.0l,12,11-15,2006–2010,Budget,High,3,3
Opel,Vectra,mechanical,grey,265000,1997,petrol,False,gasoline,2.5,universal,False,used,front,3000.0,True,Минская обл.,10,1,False,False,False,False,False,False,False,False,False,True,61,False,2.0-2.5l,22,21-25,1996–2000,Budget,High,2,2
Opel,Zafira,mechanical,silver,177000,2009,diesel,False,diesel,1.9,minivan,False,used,front,9010.71,False,Брестская обл.,8,1,False,True,False,False,False,False,False,False,False,True,61,False,1.5-2.0l,10,6-10,2006–2010,Budget,High,2,2
Opel,Omega,mechanical,silver,198000,2001,diesel,False,diesel,2.2,sedan,False,used,rear,3500.0,False,Брестская обл.,1,1,False,True,False,False,False,False,False,False,False,False,61,False,2.0-2.5l,18,16-20,2001–2005,Budget,High,1,1
Opel,Astra,mechanical,silver,320000,2002,diesel,False,diesel,2.2,hatchback,False,used,front,3700.0,False,Минская обл.,2,1,False,True,False,False,False,False,False,False,True,True,61,False,2.0-2.5l,17,16-20,2001–2005,Budget,Very High,3,3
Opel,Omega,automatic,violet,320000,1997,petrol,False,gasoline,2.5,sedan,False,used,rear,1900.0,False,Минская обл.,9,58,False,True,False,True,False,False,False,False,False,True,202,False,2.0-2.5l,22,21-25,1996–2000,Budget,Very High,3,3
Opel,Astra,mechanical,blue,182000,2003,petrol,False,gasoline,1.6,hatchback,False,used,front,3800.0,False,Минская обл.,3,1,False,True,False,False,False,False,False,False,False,True,61,False,1.5-2.0l,16,16-20,2001–2005,Budget,High,2,2
Opel,Vectra,mechanical,blue,370000,1997,petrol,False,gasoline,1.6,universal,False,used,front,3000.0,True,Минская обл.,2,1,False,False,False,False,False,False,False,True,False,False,61,False,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,2,2
Opel,Vectra,mechanical,brown,578000,1994,petrol,False,gasoline,2.0,sedan,False,used,front,400.0,False,Минская обл.,6,4,False,False,False,False,False,True,False,False,False,False,77,False,1.5-2.0l,25,21-25,1991–1995,Budget,Very High,1,1
Opel,Vivaro,mechanical,red,400000,2006,diesel,False,diesel,2.5,minibus,False,used,front,16200.0,False,Минская обл.,5,1,False,True,False,False,False,True,False,False,False,False,61,False,2.0-2.5l,13,11-15,2006–2010,Economy,Very High,2,3
Opel,Omega,mechanical,silver,111000,1996,diesel,False,diesel,2.5,universal,False,used,rear,1350.0,True,Минская обл.,12,1,False,False,False,False,False,False,False,False,False,True,61,False,2.0-2.5l,23,21-25,1996–2000,Budget,Medium,2,2
Opel,Zafira,mechanical,silver,246000,2001,diesel,False,diesel,2.0,minivan,False,used,front,5100.0,False,Витебская обл.,3,1,True,False,False,False,False,False,False,False,False,False,61,False,1.5-2.0l,18,16-20,2001–2005,Budget,High,1,1
Opel,Omega,mechanical,white,339000,2002,diesel,False,diesel,2.5,universal,False,used,rear,3746.56,False,Могилевская обл.,11,4,False,True,True,False,False,False,False,True,True,False,75,False,2.0-2.5l,17,16-20,2001–2005,Budget,Very High,4,4
Opel,Astra,mechanical,silver,330000,2000,diesel,False,diesel,2.0,hatchback,False,used,front,2300.0,False,Минская обл.,8,12,False,True,False,False,False,False,False,False,False,True,114,False,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,2,2
Opel,Zafira,mechanical,silver,256500,1999,petrol,False,gasoline,1.6,minivan,False,used,front,4200.0,False,Минская обл.,6,1,False,True,False,False,False,False,False,False,False,True,61,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,2,2
Opel,Astra,mechanical,grey,150000,2011,petrol,False,gasoline,1.6,sedan,False,used,front,7300.0,False,Минская обл.,7,1,False,True,False,False,True,True,False,False,False,True,61,False,1.5-2.0l,8,6-10,2011–2015,Budget,High,4,5
Opel,Meriva,mechanical,silver,240000,2009,diesel,False,diesel,1.7,hatchback,False,used,front,6700.0,False,Минская обл.,8,3,False,True,False,True,False,True,True,True,True,True,77,False,1.5-2.0l,10,6-10,2006–2010,Budget,High,7,7
Opel,Astra,mechanical,blue,208000,2008,petrol,False,gasoline,1.6,hatchback,False,used,front,6200.0,False,Минская обл.,6,1,False,True,False,False,False,True,False,False,False,True,62,False,1.5-2.0l,11,11-15,2006–2010,Budget,High,3,3
Opel,Astra,mechanical,red,300000,1995,diesel,False,diesel,1.7,hatchback,False,used,front,1800.0,False,Минская обл.,10,10,True,False,False,False,False,False,False,False,False,False,110,False,1.5-2.0l,24,21-25,1991–1995,Budget,Very High,1,1
Opel,Zafira,mechanical,silver,350743,2001,diesel,False,diesel,2.0,minivan,False,used,front,5000.0,True,Минская обл.,8,5,False,True,False,False,False,False,False,False,True,True,90,False,1.5-2.0l,18,16-20,2001–2005,Budget,Very High,4,4
Opel,Astra,mechanical,red,304000,1996,petrol,False,gasoline,1.6,sedan,False,used,front,1450.0,False,Гомельская обл.,4,1,True,False,False,False,False,False,False,False,False,False,62,False,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,1,1
Opel,Astra,automatic,black,190000,2008,petrol,False,gasoline,1.6,sedan,False,used,front,5000.0,False,Минская обл.,6,22,False,True,False,False,False,True,False,False,False,True,109,False,1.5-2.0l,11,11-15,2006–2010,Budget,High,3,3
Opel,Vectra,mechanical,violet,246000,1997,petrol,False,gasoline,1.6,universal,False,used,front,2400.0,True,Гомельская обл.,15,1,False,False,False,False,False,False,False,False,False,True,62,False,1.5-2.0l,22,21-25,1996–2000,Budget,High,2,2
Opel,Astra,mechanical,blue,365000,2000,diesel,False,diesel,2.0,hatchback,False,used,front,3800.0,False,Гродненская обл.,2,1,True,False,False,False,False,False,False,False,False,False,62,False,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,1,1
Opel,Signum,mechanical,white,415000,2007,diesel,False,diesel,1.9,hatchback,False,used,front,7000.0,False,Гомельская обл.,3,1,False,True,False,True,False,True,False,True,False,False,62,False,1.5-2.0l,12,11-15,2006–2010,Budget,Very High,4,4
Opel,Vivaro,mechanical,white,178000,2014,diesel,False,diesel,2.0,minibus,False,used,front,16500.0,False,Минская обл.,16,2,False,True,False,False,False,False,False,True,False,False,65,False,1.5-2.0l,5,0-5,2011–2015,Economy,High,2,4
Opel,Vectra,mechanical,silver,338000,2004,petrol,False,gasoline,1.8,sedan,False,used,front,4400.0,False,Брестская обл.,12,1,False,True,False,False,False,False,False,True,True,False,62,False,1.5-2.0l,15,11-15,2001–2005,Budget,Very High,3,3
Opel,Insignia,mechanical,black,144000,2016,diesel,False,diesel,1.6,universal,False,used,front,13600.0,False,Минская обл.,8,1,False,True,False,True,False,False,True,True,True,True,62,False,1.5-2.0l,3,0-5,2016–2020,Economy,Medium,6,8
Opel,Combo,mechanical,silver,140000,2010,diesel,False,diesel,1.3,universal,False,used,front,5000.0,False,Минская обл.,2,1,False,True,False,False,False,False,False,False,False,False,62,False,<1.5l,9,6-10,2006–2010,Budget,Medium,1,2
Opel,Kadett,mechanical,white,450000,1991,diesel,False,diesel,1.7,universal,False,used,front,284.55,True,Могилевская обл.,4,1,True,False,False,False,False,False,False,False,False,False,62,False,1.5-2.0l,28,25+,1991–1995,Budget,Very High,2,2
Opel,Meriva,mechanical,grey,190000,2012,diesel,False,diesel,1.7,minivan,False,used,front,7900.0,False,Гомельская обл.,7,3,False,True,False,True,False,True,False,True,True,True,77,False,1.5-2.0l,7,6-10,2011–2015,Budget,High,6,7
Opel,Astra,mechanical,silver,340000,1994,petrol,False,gasoline,1.6,sedan,False,used,front,600.0,False,Минская обл.,7,10,False,False,False,False,False,False,False,False,False,True,86,False,1.5-2.0l,25,21-25,1991–1995,Budget,Very High,1,1
Opel,Astra,mechanical,silver,275120,2004,diesel,False,diesel,1.7,hatchback,False,used,front,4000.0,False,Минская обл.,7,1,False,True,False,False,False,False,False,False,False,True,62,False,1.5-2.0l,15,11-15,2001–2005,Budget,High,2,2
Opel,Meriva,mechanical,blue,208000,2007,petrol,False,gasoline,1.4,hatchback,False,used,front,5000.0,False,Минская обл.,7,2,False,True,False,False,False,False,False,False,True,False,75,False,<1.5l,12,11-15,2006–2010,Budget,High,2,2
Opel,Astra,mechanical,silver,287000,2005,diesel,False,diesel,1.7,universal,False,used,front,5900.0,True,Минская обл.,7,1,False,True,True,False,False,False,False,False,True,True,62,False,1.5-2.0l,14,11-15,2001–2005,Budget,High,5,5
Opel,Insignia,automatic,white,108500,2012,petrol,False,gasoline,2.0,universal,False,used,front,12400.0,False,Минская обл.,12,18,False,True,True,True,True,True,True,True,False,True,185,False,1.5-2.0l,7,6-10,2011–2015,Economy,Medium,8,10
Opel,Vectra,mechanical,other,320000,2000,diesel,False,diesel,2.0,universal,False,used,front,2250.0,True,Гродненская обл.,9,1,False,True,False,False,False,False,False,False,True,True,62,False,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,4,4
Opel,Zafira,mechanical,black,150000,2007,petrol,False,gasoline,1.8,minivan,False,used,front,7700.0,False,Витебская обл.,9,18,False,True,False,True,False,True,True,True,True,True,99,False,1.5-2.0l,12,11-15,2006–2010,Budget,High,7,7
Opel,Astra,mechanical,blue,165000,2006,petrol,False,gasoline,1.4,hatchback,False,used,front,5000.0,False,Минская обл.,4,3,False,True,False,False,False,False,False,False,False,True,68,False,<1.5l,13,11-15,2006–2010,Budget,High,2,2
Opel,Zafira,mechanical,other,500000,2003,diesel,False,diesel,2.2,minivan,False,used,front,4200.0,False,Брестская обл.,7,5,False,False,False,False,True,False,False,True,True,True,91,False,2.0-2.5l,16,16-20,2001–2005,Budget,Very High,4,4
Opel,Vectra,mechanical,other,340000,2006,diesel,False,diesel,1.9,universal,False,used,front,6500.0,False,Гродненская обл.,6,1,False,True,True,True,True,True,True,True,True,True,63,False,1.5-2.0l,13,11-15,2006–2010,Budget,Very High,9,9
Opel,Vectra,mechanical,silver,480000,1992,diesel,False,diesel,1.7,sedan,False,used,front,800.0,True,Брестская обл.,5,3,True,False,False,False,False,False,False,False,False,False,65,False,1.5-2.0l,27,25+,1991–1995,Budget,Very High,2,2
Opel,Insignia,automatic,black,175000,2009,diesel,False,diesel,2.0,hatchback,False,used,front,12000.0,False,Минская обл.,8,2,False,True,True,True,True,True,True,True,True,True,65,False,1.5-2.0l,10,6-10,2006–2010,Economy,High,9,10
Opel,Vectra,mechanical,silver,333333,1996,petrol,False,gasoline,2.0,sedan,False,used,front,1700.0,True,Минская обл.,5,1,False,False,False,False,False,False,False,False,False,True,63,False,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,2,2
Opel,Astra,mechanical,white,180500,2010,petrol,False,gasoline,1.4,hatchback,False,used,front,7250.0,False,Минская обл.,9,6,False,True,False,False,False,False,True,True,True,False,84,False,<1.5l,9,6-10,2006–2010,Budget,High,4,5
Opel,Vivaro,mechanical,silver,305000,2011,diesel,False,diesel,2.0,minibus,False,used,front,15950.0,False,Гродненская обл.,7,12,False,True,True,False,False,False,True,True,True,True,163,False,1.5-2.0l,8,6-10,2011–2015,Economy,Very High,6,8
Opel,Tigra,mechanical,black,252000,2000,petrol,False,gasoline,1.4,coupe,False,used,front,2700.0,False,Витебская обл.,5,10,False,False,False,True,False,False,False,False,False,True,124,False,<1.5l,19,16-20,1996–2000,Budget,High,2,2
Opel,Vectra,mechanical,other,381000,1993,petrol,False,gasoline,1.6,sedan,False,used,front,901.07,True,Гомельская обл.,8,2,True,False,False,False,False,False,False,False,False,False,65,False,1.5-2.0l,26,25+,1991–1995,Budget,Very High,2,2
Opel,Astra,automatic,silver,270000,2007,diesel,False,diesel,1.9,hatchback,False,used,front,5600.0,True,Минская обл.,7,8,False,True,False,True,False,False,False,False,True,True,81,False,1.5-2.0l,12,11-15,2006–2010,Budget,High,5,5
Opel,Vectra,mechanical,silver,300000,2000,petrol,False,gasoline,2.5,sedan,False,used,front,4499.0,True,Могилевская обл.,17,9,False,True,False,False,True,True,False,True,True,True,86,False,2.0-2.5l,19,16-20,1996–2000,Budget,Very High,7,7
Opel,Omega,mechanical,green,800000,1997,diesel,False,diesel,2.5,sedan,False,used,rear,2000.0,True,Минская обл.,6,29,False,False,True,False,True,False,False,False,False,True,149,False,2.0-2.5l,22,21-25,1996–2000,Budget,Very High,4,4
Opel,Astra,mechanical,black,99999,1992,petrol,False,gasoline,1.6,hatchback,False,used,front,1200.0,False,Минская обл.,6,1,True,False,False,False,False,False,False,False,False,False,63,False,1.5-2.0l,27,25+,1991–1995,Budget,Medium,1,1
Opel,Vectra,mechanical,silver,405000,2000,petrol,False,gasoline,1.8,hatchback,False,used,front,3600.0,False,Могилевская обл.,5,1,False,True,True,False,False,False,False,False,False,True,64,False,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,3,3
Opel,Zafira,mechanical,blue,280000,2003,gas,True,gasoline,1.6,minivan,False,used,front,4100.0,False,Могилевская обл.,17,1,False,True,False,False,False,False,False,False,False,True,64,False,1.5-2.0l,16,16-20,2001–2005,Budget,High,3,3
Opel,Astra,mechanical,silver,250000,2000,diesel,False,diesel,2.0,universal,False,used,front,5000.0,True,Брестская обл.,6,2,False,False,False,False,False,False,False,False,False,True,65,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,2,2
Opel,Agila,mechanical,blue,313000,2004,diesel,False,diesel,1.3,minivan,False,used,front,2800.0,False,Минская обл.,10,1,True,False,False,False,False,False,False,False,False,False,64,False,<1.5l,15,11-15,2001–2005,Budget,Very High,1,1
Opel,Astra,mechanical,grey,134500,2010,petrol,False,gasoline,1.4,hatchback,False,used,front,6900.0,False,Минская обл.,7,1,False,True,False,True,False,False,True,True,False,True,64,False,<1.5l,9,6-10,2006–2010,Budget,Medium,5,6
Opel,Corsa,automatic,green,232000,1996,petrol,False,gasoline,1.4,hatchback,False,used,front,1400.0,False,Минская обл.,1,1,False,False,False,False,False,False,False,False,False,True,64,False,<1.5l,23,21-25,1996–2000,Budget,High,1,1
Opel,Astra,mechanical,other,410000,1993,petrol,False,gasoline,1.6,sedan,False,used,front,859.0,True,Минская обл.,15,3,False,True,False,False,False,False,False,False,False,False,67,False,1.5-2.0l,26,25+,1991–1995,Budget,Very High,2,2
Opel,Meriva,mechanical,black,217000,2008,diesel,False,diesel,1.3,hatchback,False,used,front,6000.0,False,Гомельская обл.,6,1,False,True,False,False,False,False,False,False,False,False,64,False,<1.5l,11,11-15,2006–2010,Budget,High,1,1
Opel,Astra,mechanical,black,387140,1998,diesel,False,diesel,2.0,universal,False,used,front,2500.0,False,Минская обл.,6,1,False,True,False,False,False,False,False,False,False,False,64,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,1,1
Opel,Corsa,mechanical,green,550000,1991,petrol,False,gasoline,1.2,hatchback,False,used,front,888.0,False,Могилевская обл.,4,1,True,False,False,False,False,False,False,False,False,False,64,False,<1.5l,28,25+,1991–1995,Budget,Very High,1,1
Opel,Insignia,mechanical,grey,340000,2010,diesel,False,diesel,2.0,sedan,False,used,front,9700.0,False,Гродненская обл.,2,1,False,True,False,True,False,True,True,True,True,True,64,False,1.5-2.0l,9,6-10,2006–2010,Budget,Very High,7,8
Opel,Zafira,mechanical,other,346650,2000,diesel,False,diesel,2.0,minivan,False,used,front,4450.0,False,Витебская обл.,8,1,False,False,False,False,False,False,False,False,False,True,64,False,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,1,1
Opel,Meriva,mechanical,green,205000,2003,petrol,False,gasoline,1.6,hatchback,False,used,front,3800.0,False,Минская обл.,9,7,False,True,False,False,False,False,False,False,False,False,239,False,1.5-2.0l,16,16-20,2001–2005,Budget,High,1,1
Opel,Vectra,mechanical,black,166000,2007,petrol,False,gasoline,1.8,sedan,False,used,front,7000.0,False,Брестская обл.,5,1,False,True,True,False,True,True,False,False,True,True,64,False,1.5-2.0l,12,11-15,2006–2010,Budget,High,6,6
